start,end,weight,travel_time,lat_start,lon_start,lat_end,lon_end
Av. Aliados,R. Aníbal Cunha - S-N,346.17626953125,275.0,41.146934509277344,-8.611128807067871,41.15305709838867,-8.620935440063477
Av. Aliados,R. Boavista,1002.447509765625,223.0,41.146934509277344,-8.611128807067871,41.15538787841797,-8.613851547241211
Av. Aliados,R. Camões - S-N,316.3487548828125,123.0,41.146934509277344,-8.611128807067871,41.15495681762695,-8.610015869140625
Av. Aliados,R. Carlos Malheiro Dias,48.79871368408203,324.0,41.146934509277344,-8.611128807067871,41.16059494018555,-8.593256950378418
Av. Aliados,R. Clemente Meneres,54.12409973144531,180.0,41.146934509277344,-8.611128807067871,41.147918701171875,-8.619733810424805
Av. Aliados,R. Clube dos Fenianos,886.8594970703125,119.0,41.146934509277344,-8.611128807067871,41.15011978149414,-8.611092567443848
Av. Aliados,R. Constituição - Faria Guimar,11074.2841796875,278.0,41.146934509277344,-8.611128807067871,41.162071228027344,-8.60584831237793
Av. Aliados,R. Constituição - R.São Brás,197.9674835205078,213.0,41.146934509277344,-8.611128807067871,41.162254333496094,-8.607598304748535
Av. Aliados,R. D.Manuel II - O-E,347.687255859375,205.0,41.146934509277344,-8.611128807067871,41.147579193115234,-8.622100830078125
Av. Aliados,R. Faria Guimarães - Constitui,7.665139198303223,200.0,41.146934509277344,-8.611128807067871,41.162452697753906,-8.60675048828125
Av. Aliados,R. Fernandes Tomás - Drt.,9.981904029846191,195.0,41.146934509277344,-8.611128807067871,41.14954376220703,-8.604632377624512
Av. Aliados,R. Fernandes Tomás - Esq.,12.991863250732422,195.0,41.146934509277344,-8.611128807067871,41.14950180053711,-8.604592323303223
Av. Aliados,R. Fonseca Cardoso,3.6594951152801514,129.0,41.146934509277344,-8.611128807067871,41.155921936035156,-8.609288215637207
Av. Aliados,R. Fontainhas,1247.236328125,273.0,41.146934509277344,-8.611128807067871,41.144222259521484,-8.602591514587402
Av. Aliados,R. Formosa - Esq.,47.452110290527344,94.0,41.146934509277344,-8.611128807067871,41.148197174072266,-8.60582447052002
Av. Aliados,R. General Sousa Dias,458.33782958984375,261.0,41.146934509277344,-8.611128807067871,41.14255905151367,-8.605868339538574
Av. Aliados,R. Gonçalo Cristóvão,12.940606117248535,180.0,41.146934509277344,-8.611128807067871,41.15360641479492,-8.608652114868164
Av. Aliados,R. Heroísmo - Soares dos Reis,2.495887041091919,256.0,41.146934509277344,-8.611128807067871,41.14606475830078,-8.594999313354492
Av. Aliados,R. Heróis e dos Mártires de An,1292.0367431640625,101.0,41.146934509277344,-8.611128807067871,41.15150451660156,-8.610370635986328
Av. Aliados,R. Júlio Dinis - S-N,43.671058654785156,305.0,41.146934509277344,-8.611128807067871,41.15325164794922,-8.626354217529297
Av. Aliados,R. Júlio Dinis N-S - Praça da ,3774.36669921875,284.0,41.146934509277344,-8.611128807067871,41.1517448425293,-8.625978469848633
Av. Aliados,R. Mártires da Liberdade,11.665166854858398,227.0,41.146934509277344,-8.611128807067871,41.153324127197266,-8.6134614944458
Av. Aliados,R. N. S. De Fátima,72.0391616821289,365.0,41.146934509277344,-8.611128807067871,41.159549713134766,-8.625516891479492
Av. Aliados,R. Passos Manuel,133.01602172851562,186.0,41.146934509277344,-8.611128807067871,41.14711380004883,-8.607211112976074
Av. Aliados,R. Restauração,155.9505615234375,228.0,41.146934509277344,-8.611128807067871,41.14595413208008,-8.620506286621094
Av. Aliados,R. Rosário,24.94685935974121,226.0,41.146934509277344,-8.611128807067871,41.150142669677734,-8.620986938476562
Av. Aliados,R. S.Filipe de Nery - Praça,406.25982666015625,312.0,41.146934509277344,-8.611128807067871,41.14582824707031,-8.61467170715332
Av. Aliados,R. Sampaio Bruno,10244.228515625,196.0,41.146934509277344,-8.611128807067871,41.1465950012207,-8.609743118286133
Av. Aliados,R. Santo Ildefonso - Coelho Ne,39.41343307495117,155.0,41.146934509277344,-8.611128807067871,41.1472282409668,-8.601540565490723
Av. Aliados,R. Santo Ildefonso - D.João IV,105.62901306152344,160.0,41.146934509277344,-8.611128807067871,41.14691925048828,-8.602424621582031
Av. Aliados,R. Saraiva de Carvalho - E-O,4.599583148956299,237.0,41.146934509277344,-8.611128807067871,41.1431999206543,-8.608657836914062
Av. Aliados,R. Sá da Bandeira - Formosa,322.58392333984375,73.0,41.146934509277344,-8.611128807067871,41.14776611328125,-8.60842514038086
Av. Aliados,R. Tenente Valadim,93717.9609375,517.0,41.146934509277344,-8.611128807067871,41.16366958618164,-8.637436866760254
Av. Aliados,R.Arq.Cassiano Barbosa - E-O,61.48605728149414,551.0,41.146934509277344,-8.611128807067871,41.166160583496094,-8.648438453674316
Av. Aliados,R.Arq.Cassiano Barbosa - O-E,251.95545959472656,554.0,41.146934509277344,-8.611128807067871,41.166141510009766,-8.648805618286133
Av. Aliados,R.Campo Alegre - FCUP,160.0596923828125,370.0,41.146934509277344,-8.611128807067871,41.15250015258789,-8.634123802185059
Av. Aliados,R.Campo Alegre O-E - Massarelo,932.1917724609375,441.0,41.146934509277344,-8.611128807067871,41.152626037597656,-8.632211685180664
Av. Aliados,R.Prof.Mota Pinto - O-E,157.89451599121094,586.0,41.146934509277344,-8.611128807067871,41.16675567626953,-8.65267562866211
Av. Aliados,Rua de João Pedro Ribeiro - An,691.8853149414062,295.0,41.146934509277344,-8.611128807067871,41.161705017089844,-8.610963821411133
Av. Aliados,Rua de João Pedro Ribeiro - Sã,103.63968658447266,219.0,41.146934509277344,-8.611128807067871,41.161380767822266,-8.609190940856934
Av. Aliados,Rua do Campinho,96.54570770263672,162.0,41.146934509277344,-8.611128807067871,41.14593505859375,-8.604814529418945
Av. Aliados,Túnel das Antas II,280.1770935058594,482.0,41.146934509277344,-8.611128807067871,41.162559509277344,-8.585099220275879
Av. Aliados,Túnel dos Almadas - Saída,135.32347106933594,193.0,41.146934509277344,-8.611128807067871,41.147499084472656,-8.62113094329834
Av. Aliados,Via Panorâmica,3820.856689453125,521.0,41.146934509277344,-8.611128807067871,41.151065826416016,-8.63381290435791
Av. Aliados,Via Panorâmica - Faixa BUS,615.8087158203125,521.0,41.146934509277344,-8.611128807067871,41.15109634399414,-8.633818626403809
Av. D. Afonso Henriques,Alameda das Antas,1660.12890625,486.0,41.14480972290039,-8.610844612121582,41.16325378417969,-8.586267471313477
Av. D. Afonso Henriques,Av. Aliados,1250.49853515625,135.0,41.14480972290039,-8.610844612121582,41.146934509277344,-8.611128807067871
Av. D. Afonso Henriques,Av. Fernão Magalhães,1718.5948486328125,331.0,41.14480972290039,-8.610844612121582,41.15776062011719,-8.593809127807617
Av. D. Afonso Henriques,Av. Fernão Magalhães - 24 de A,208.0929412841797,256.0,41.14480972290039,-8.610844612121582,41.15149688720703,-8.597432136535645
Av. D. Afonso Henriques,Av. Fernão Magalhães - N-S,1415.8602294921875,484.0,41.14480972290039,-8.610844612121582,41.16532516479492,-8.589031219482422
Av. D. Afonso Henriques,Av. Fernão Magalhães N-S - Tún,2544.065185546875,490.0,41.14480972290039,-8.610844612121582,41.1648063659668,-8.589134216308594
Av. D. Afonso Henriques,Av. Fernão de Magalhães - Fran,2220.63232421875,407.0,41.14480972290039,-8.610844612121582,41.16343307495117,-8.590073585510254
Av. D. Afonso Henriques,Av. Rodrigues de Freitas,1870.5311279296875,143.0,41.14480972290039,-8.610844612121582,41.145782470703125,-8.600481033325195
Av. D. Afonso Henriques,Av. Rodrigues de Freitas - S. ,2556.882568359375,128.0,41.14480972290039,-8.610844612121582,41.14564514160156,-8.602293968200684
Av. D. Afonso Henriques,Av.Boavista - E-O,2022.7808837890625,837.0,41.14480972290039,-8.610844612121582,41.16743087768555,-8.685492515563965
Av. D. Afonso Henriques,Av.Boavista - O-E,62.95610427856445,873.0,41.14480972290039,-8.610844612121582,41.16744613647461,-8.686433792114258
Av. D. Afonso Henriques,Av.Boavista O-E - Nevogilde,1254.443603515625,870.0,41.14480972290039,-8.610844612121582,41.16703796386719,-8.683982849121094
Av. D. Afonso Henriques,Av.Sidónio Pais - Cruzamento -,1639.089599609375,565.0,41.14480972290039,-8.610844612121582,41.16384506225586,-8.634815216064453
Av. D. Afonso Henriques,Av.Sidónio Pais O-E - Rotunda,185.9396209716797,563.0,41.14480972290039,-8.610844612121582,41.164546966552734,-8.638126373291016
Av. D. Afonso Henriques,Av.Sidónio Pais O-E - Túnel,7.627768039703369,550.0,41.14480972290039,-8.610844612121582,41.16460037231445,-8.63812255859375
Av. D. Afonso Henriques,Avenida do Bessa,38959.33203125,586.0,41.14480972290039,-8.610844612121582,41.165714263916016,-8.645968437194824
Av. D. Afonso Henriques,Lg. Lóios,739.3939819335938,234.0,41.14480972290039,-8.610844612121582,41.14530563354492,-8.612006187438965
Av. D. Afonso Henriques,Ponte Infante D. Henrique S-N,105.84291076660156,122.0,41.14480972290039,-8.610844612121582,41.14176559448242,-8.601802825927734
Av. D. Afonso Henriques,R. 5 de Outubro,4952.06396484375,524.0,41.14480972290039,-8.610844612121582,41.16306686401367,-8.633369445800781
Av. D. Afonso Henriques,R. Alegria,1967.139892578125,237.0,41.14480972290039,-8.610844612121582,41.14897537231445,-8.60405158996582
Av. D. Afonso Henriques,R. Antero Quental - Constituiç,888.034423828125,353.0,41.14480972290039,-8.610844612121582,41.16249084472656,-8.611223220825195
Av. D. Afonso Henriques,R. Antero Quental - Constituiç,1566.8951416015625,344.0,41.14480972290039,-8.610844612121582,41.161956787109375,-8.611274719238281
Av. D. Afonso Henriques,R. Antero Quental - Damião de ,629.9653930664062,321.0,41.14480972290039,-8.610844612121582,41.16144943237305,-8.611431121826172
Av. D. Afonso Henriques,R. Antero Quental - Damião de ,1874.168701171875,304.0,41.14480972290039,-8.610844612121582,41.160728454589844,-8.611552238464355
Av. D. Afonso Henriques,R. Antero Quental - Vale Formo,680.3388671875,345.0,41.14480972290039,-8.610844612121582,41.163822174072266,-8.611062049865723
Av. D. Afonso Henriques,R. Antero Quental - Vale Formo,1579.0313720703125,336.0,41.14480972290039,-8.610844612121582,41.16310119628906,-8.611053466796875
Av. D. Afonso Henriques,R. Aníbal Cunha - S-N,292.5204162597656,254.0,41.14480972290039,-8.610844612121582,41.15305709838867,-8.620935440063477
Av. D. Afonso Henriques,R. Boavista,38.549686431884766,305.0,41.14480972290039,-8.610844612121582,41.15538787841797,-8.613851547241211
Av. D. Afonso Henriques,R. Camões - S-N,348.5411376953125,205.0,41.14480972290039,-8.610844612121582,41.15495681762695,-8.610015869140625
Av. D. Afonso Henriques,R. Carlos Malheiro Dias,877.3042602539062,366.0,41.14480972290039,-8.610844612121582,41.16059494018555,-8.593256950378418
Av. D. Afonso Henriques,R. Clemente Meneres,1787.3121337890625,159.0,41.14480972290039,-8.610844612121582,41.147918701171875,-8.619733810424805
Av. D. Afonso Henriques,R. Clube dos Fenianos,48.232818603515625,201.0,41.14480972290039,-8.610844612121582,41.15011978149414,-8.611092567443848
Av. D. Afonso Henriques,R. Constituição - Faria Guimar,4904.4912109375,321.0,41.14480972290039,-8.610844612121582,41.162071228027344,-8.60584831237793
Av. D. Afonso Henriques,R. Constituição - R.São Brás,478.5023498535156,295.0,41.14480972290039,-8.610844612121582,41.162254333496094,-8.607598304748535
Av. D. Afonso Henriques,R. D.Manuel II - O-E,390.7112731933594,184.0,41.14480972290039,-8.610844612121582,41.147579193115234,-8.622100830078125
Av. D. Afonso Henriques,R. Faria Guimarães - Constitui,1175.903564453125,282.0,41.14480972290039,-8.610844612121582,41.162452697753906,-8.60675048828125
Av. D. Afonso Henriques,R. Fernandes Tomás - Drt.,1353.6571044921875,225.0,41.14480972290039,-8.610844612121582,41.14954376220703,-8.604632377624512
Av. D. Afonso Henriques,R. Fernandes Tomás - Esq.,1449.5589599609375,225.0,41.14480972290039,-8.610844612121582,41.14950180053711,-8.604592323303223
Av. D. Afonso Henriques,R. Fonseca Cardoso,1207.1712646484375,211.0,41.14480972290039,-8.610844612121582,41.155921936035156,-8.609288215637207
Av. D. Afonso Henriques,R. Fontainhas,98.62210083007812,132.0,41.14480972290039,-8.610844612121582,41.144222259521484,-8.602591514587402
Av. D. Afonso Henriques,R. Formosa - Esq.,1772.57421875,102.0,41.14480972290039,-8.610844612121582,41.148197174072266,-8.60582447052002
Av. D. Afonso Henriques,R. General Sousa Dias,3198.9697265625,63.0,41.14480972290039,-8.610844612121582,41.14255905151367,-8.605868339538574
Av. D. Afonso Henriques,R. Gonçalo Cristóvão,1154.44775390625,213.0,41.14480972290039,-8.610844612121582,41.15360641479492,-8.608652114868164
Av. D. Afonso Henriques,R. Heroísmo - Soares dos Reis,1285.523681640625,193.0,41.14480972290039,-8.610844612121582,41.14606475830078,-8.594999313354492
Av. D. Afonso Henriques,R. Heróis e dos Mártires de An,32.96294403076172,183.0,41.14480972290039,-8.610844612121582,41.15150451660156,-8.610370635986328
Av. D. Afonso Henriques,R. Júlio Dinis - S-N,1709.392333984375,284.0,41.14480972290039,-8.610844612121582,41.15325164794922,-8.626354217529297
Av. D. Afonso Henriques,R. Júlio Dinis N-S - Praça da ,687.11572265625,263.0,41.14480972290039,-8.610844612121582,41.1517448425293,-8.625978469848633
Av. D. Afonso Henriques,R. Mártires da Liberdade,1457.755615234375,243.0,41.14480972290039,-8.610844612121582,41.153324127197266,-8.6134614944458
Av. D. Afonso Henriques,R. N. S. De Fátima,1877.2747802734375,402.0,41.14480972290039,-8.610844612121582,41.159549713134766,-8.625516891479492
Av. D. Afonso Henriques,R. Passos Manuel,2172.8876953125,180.0,41.14480972290039,-8.610844612121582,41.14711380004883,-8.607211112976074
Av. D. Afonso Henriques,R. Restauração,2264.345703125,207.0,41.14480972290039,-8.610844612121582,41.14595413208008,-8.620506286621094
Av. D. Afonso Henriques,R. Rosário,1589.3175048828125,205.0,41.14480972290039,-8.610844612121582,41.150142669677734,-8.620986938476562
Av. D. Afonso Henriques,R. S.Filipe de Nery - Praça,234.31761169433594,184.0,41.14480972290039,-8.610844612121582,41.14582824707031,-8.61467170715332
Av. D. Afonso Henriques,R. Sampaio Bruno,4301.470703125,33.0,41.14480972290039,-8.610844612121582,41.1465950012207,-8.609743118286133
Av. D. Afonso Henriques,R. Santo Ildefonso - Coelho Ne,1723.35546875,168.0,41.14480972290039,-8.610844612121582,41.1472282409668,-8.601540565490723
